"dgp","L","m","kappa","seed","available","cond","delivered","avail_top","avail_rest","frontier","interior","width","groups"
"curved",50,15,0.666666666666667,1050046,0.98,1,0.98,0.8,1,1,1,0.089148154778827,1
"curved",50,15,0.666666666666667,1050047,0.98,0.918367346938776,0.9,0.8,1,0.952380952380952,0.892857142857143,0.0883259498587297,1
"curved",50,15,0.666666666666667,1050048,0.96,1,0.96,0.6,1,1,1,0.0904134212652288,1
"curved",50,15,0.666666666666667,1050049,0.96,1,0.96,0.6,1,1,1,0.079021370464809,1
"curved",50,15,0.666666666666667,1050050,0.96,1,0.96,0.6,1,1,1,0.0853883701132761,1
"curved",50,15,0.666666666666667,1050051,0.96,1,0.96,0.6,1,1,1,0.0887897492183872,1
"curved",50,15,0.666666666666667,1050052,0.96,1,0.96,0.6,1,1,1,0.0685799538936544,1
"curved",50,15,0.666666666666667,1050053,0.98,0.836734693877551,0.82,0.8,1,0.875,0.818181818181818,0.073374987680803,1
"curved",50,15,0.666666666666667,1050054,0.96,0.979166666666667,0.94,0.6,1,1,0.970588235294118,0.0813540273644207,1
"curved",50,15,0.666666666666667,1050055,0.98,0.979591836734694,0.96,0.8,1,1,0.970588235294118,0.091212220021716,1
"curved",50,15,0.666666666666667,1050056,0.98,1,0.98,0.8,1,1,1,0.072376848434433,1
"curved",50,15,0.666666666666667,1050057,0.96,0.854166666666667,0.82,0.6,1,0.9,0.821428571428571,0.0825454763631213,1
"curved",50,15,0.666666666666667,1050058,0.98,1,0.98,0.8,1,1,1,0.0695346043192172,1
"curved",50,15,0.666666666666667,1050059,0.98,1,0.98,0.8,1,1,1,0.0996468618962281,1
"curved",50,15,0.666666666666667,1050060,0.98,0.571428571428571,0.56,0.8,1,0.833333333333333,0.486486486486487,0.0841172471409686,1
"curved",50,15,0.666666666666667,1050061,0.98,0.979591836734694,0.96,0.8,1,1,0.970588235294118,0.075857113447138,1
"curved",50,15,0.666666666666667,1050062,0.98,0.775510204081633,0.76,0.8,1,0.8,0.769230769230769,0.0810241447978176,1
"curved",50,15,0.666666666666667,1050063,0.98,0.918367346938776,0.9,0.8,1,1,0.882352941176471,0.0788554102906814,0.5
"curved",50,15,0.666666666666667,1050064,0.98,1,0.98,0.8,1,1,1,0.0703597607389465,1
"curved",50,15,0.666666666666667,1050065,0.98,1,0.98,0.8,1,1,1,0.0871521117073297,1
"curved",50,15,0.666666666666667,1050066,0.98,0.918367346938776,0.9,0.8,1,0.888888888888889,0.935483870967742,0.0786268073474996,1
"curved",50,15,0.666666666666667,1050067,0.96,1,0.96,0.6,1,1,1,0.0783034302932076,1
"curved",50,15,0.666666666666667,1050068,0.98,1,0.98,0.8,1,1,1,0.0982996646047521,1
"curved",50,15,0.666666666666667,1050069,0.98,0.938775510204082,0.92,0.8,1,1,0.925,0.129539575724949,1
"curved",50,15,0.666666666666667,1050070,0.98,0.897959183673469,0.88,0.8,1,0.8125,0.939393939393939,0.0812684844485563,1
"curved",50,15,0.666666666666667,1050071,0.98,1,0.98,0.8,1,1,1,0.0865738218420986,1
"curved",50,15,0.666666666666667,1050072,0.98,0.938775510204082,0.92,0.8,1,0.904761904761905,0.964285714285714,0.0641722906106472,1
"curved",50,15,0.666666666666667,1050073,0.98,1,0.98,0.8,1,1,1,0.0784916494691146,1
"curved",50,15,0.666666666666667,1050074,0.98,0.918367346938776,0.9,0.8,1,1,0.866666666666667,0.06817158069278,1
"curved",50,15,0.666666666666667,1050075,0.98,1,0.98,0.8,1,1,1,0.0702505361688391,1
"curved",50,15,0.666666666666667,1050076,0.98,0.938775510204082,0.92,0.8,1,0.928571428571429,0.942857142857143,0.107500425038035,1
"curved",50,15,0.666666666666667,1050077,0.98,1,0.98,0.8,1,1,1,0.0785239758086166,1
"curved",50,15,0.666666666666667,1050078,0.98,0.755102040816326,0.74,0.8,1,1,0.675675675675676,0.0717277202048192,0.5
"curved",50,15,0.666666666666667,1050079,0.96,1,0.96,0.6,1,1,1,0.081512046480107,1
"curved",50,15,0.666666666666667,1050080,0.96,1,0.96,0.6,1,1,1,0.0861740464575663,1
"curved",50,15,0.666666666666667,1050081,0.96,0.854166666666667,0.82,0.6,1,0.8125,0.875,0.0842987611105735,1
"curved",50,15,0.666666666666667,1050082,0.98,1,0.98,0.8,1,1,1,0.0762678925611165,1
"curved",50,15,0.666666666666667,1050083,0.96,0.875,0.84,0.6,1,0.9375,0.84375,0.0668027689830901,1
"curved",50,15,0.666666666666667,1050084,0.96,0.770833333333333,0.74,0.6,1,0.769230769230769,0.771428571428571,0.0950620505665232,1
"curved",50,15,0.666666666666667,1050085,0.96,0.708333333333333,0.68,0.6,1,0.866666666666667,0.636363636363636,0.0535538410521522,1
"curved",50,15,0.666666666666667,1050086,0.96,1,0.96,0.6,1,1,1,0.101567746236708,1
"curved",50,15,0.666666666666667,1050087,0.98,1,0.98,0.8,1,1,1,0.0757086238629849,1
"curved",50,15,0.666666666666667,1050088,0.98,0.918367346938776,0.9,0.8,1,1,0.885714285714286,0.0851928380160435,1
"curved",50,15,0.666666666666667,1050089,0.98,1,0.98,0.8,1,1,1,0.0844382533257519,1
"curved",50,15,0.666666666666667,1050090,0.98,0.775510204081633,0.76,0.8,1,0.769230769230769,0.777777777777778,0.0799408566911686,0
"curved",50,15,0.666666666666667,1050091,0.98,1,0.98,0.8,1,1,1,0.0817642538830077,1
"curved",50,15,0.666666666666667,1050092,0.98,0.918367346938776,0.9,0.8,1,1,0.862068965517241,0.0730574231055331,1
"curved",50,15,0.666666666666667,1050093,0.98,0.897959183673469,0.88,0.8,1,1,0.857142857142857,0.105686584208331,1
"curved",50,15,0.666666666666667,1050094,0.98,0.938775510204082,0.92,0.8,1,0.9375,0.939393939393939,0.0611140135589178,1
"curved",50,15,0.666666666666667,1050095,0.98,1,0.98,0.8,1,1,1,0.0917652424041479,1
"curved",50,15,0.666666666666667,1050096,0.98,0.755102040816326,0.74,0.8,1,1,0.692307692307692,0.0955760931566355,1
"curved",50,15,0.666666666666667,1050097,0.98,0.979591836734694,0.96,0.8,1,1,0.973684210526316,0.079237962888232,0.5
"curved",50,15,0.666666666666667,1050098,0.96,1,0.96,0.6,1,1,1,0.0754984339380841,1
"curved",50,15,0.666666666666667,1050099,0.96,0.854166666666667,0.82,0.6,1,0.9,0.821428571428571,0.0558575818845437,1
"curved",50,15,0.666666666666667,1050100,0.96,1,0.96,0.6,1,1,1,0.0996566195040866,1
"curved",50,15,0.666666666666667,1050101,0.98,0.959183673469388,0.94,0.8,1,1,0.944444444444444,0.080786793355466,1
"curved",50,15,0.666666666666667,1050102,0.98,0.673469387755102,0.66,0.8,1,0.833333333333333,0.621621621621622,0.0995902351260427,1
"curved",50,15,0.666666666666667,1050103,0.96,1,0.96,0.6,1,1,1,0.103945632502897,1
"curved",50,15,0.666666666666667,1050104,0.96,0.916666666666667,0.88,0.6,1,0.875,0.925,0.0753302365436026,1
"curved",50,15,0.666666666666667,1050105,0.96,1,0.96,0.6,1,1,1,0.0772321422221437,1
"curved",50,15,0.666666666666667,1050106,0.96,0.958333333333333,0.92,0.6,1,0.916666666666667,0.972222222222222,0.0937864945642523,1
"curved",50,15,0.666666666666667,1050107,0.98,1,0.98,0.8,1,1,1,0.0674265400315426,1
"curved",50,15,0.666666666666667,1050108,0.96,0.770833333333333,0.74,0.6,1,0.75,0.777777777777778,0.0715933282349762,1
"curved",50,15,0.666666666666667,1050109,0.98,1,0.98,0.8,1,1,1,0.0837368926888007,1
"curved",50,15,0.666666666666667,1050110,0.98,0.755102040816326,0.74,0.8,1,0.666666666666667,0.794117647058823,0.0864205906769361,0.5
"curved",50,15,0.666666666666667,1050111,0.96,1,0.96,0.6,1,1,1,0.066756143063836,1
"curved",50,15,0.666666666666667,1050112,0.98,0.979591836734694,0.96,0.8,1,1,0.972222222222222,0.0788197762841545,1
"curved",50,15,0.666666666666667,1050113,0.96,1,0.96,0.6,1,1,1,0.0519765074864089,1
"curved",50,15,0.666666666666667,1050114,0.98,1,0.98,0.8,1,1,1,0.0737895240756261,1
"curved",50,15,0.666666666666667,1050115,0.96,1,0.96,0.6,1,1,1,0.0904802623297986,1
"curved",50,15,0.666666666666667,1050116,0.98,0.979591836734694,0.96,0.8,1,0.944444444444444,1,0.0868109515873149,1
"curved",50,15,0.666666666666667,1050117,0.98,1,0.98,0.8,1,1,1,0.0744719301015343,1
"curved",50,15,0.666666666666667,1050118,0.98,0.938775510204082,0.92,0.8,1,1,0.90625,0.0709476779119667,1
"curved",50,15,0.666666666666667,1050119,0.96,1,0.96,0.6,1,1,1,0.108175674200723,1
"curved",50,15,0.666666666666667,1050120,0.98,0.959183673469388,0.94,0.8,1,1,0.942857142857143,0.0883041580959049,0.5
"curved",50,15,0.666666666666667,1050121,0.98,0.938775510204082,0.92,0.8,1,1,0.914285714285714,0.0753711793601508,1
"curved",50,15,0.666666666666667,1050122,0.98,1,0.98,0.8,1,1,1,0.0878557427850367,1
"curved",50,15,0.666666666666667,1050123,0.96,1,0.96,0.6,1,1,1,0.109630194307668,1
"curved",50,15,0.666666666666667,1050124,0.98,1,0.98,0.8,1,1,1,0.0797760750166259,1
"curved",50,15,0.666666666666667,1050125,0.96,1,0.96,0.6,1,1,1,0.073529353615754,1
"curved",50,15,0.666666666666667,1050126,0.98,1,0.98,0.8,1,1,1,0.0564123326862767,1
"curved",50,15,0.666666666666667,1050127,0.96,1,0.96,0.6,1,1,1,0.0906247280003171,1
"curved",50,15,0.666666666666667,1050128,0.98,1,0.98,0.8,1,1,1,0.0739169551437883,1
"curved",50,15,0.666666666666667,1050129,0.98,1,0.98,0.8,1,1,1,0.0740311515198594,1
"curved",50,15,0.666666666666667,1050130,0.98,0.673469387755102,0.66,0.8,1,0.588235294117647,0.71875,0.0911504602527575,1
"curved",50,15,0.666666666666667,1050131,0.98,0.959183673469388,0.94,0.8,1,1,0.942857142857143,0.103104161126636,1
"curved",50,15,0.666666666666667,1050132,0.98,0.714285714285714,0.7,0.8,1,0.666666666666667,0.741935483870968,0.0449538523479729,1
"curved",50,15,0.666666666666667,1050133,0.96,0.8125,0.78,0.6,1,0.833333333333333,0.8,0.0567681057547273,1
"curved",50,15,0.666666666666667,1050134,0.98,0.653061224489796,0.64,0.8,1,0.785714285714286,0.6,0.102503061308971,1
"curved",50,15,0.666666666666667,1050135,0.98,1,0.98,0.8,1,1,1,0.0984354463476907,1
"curved",50,15,0.666666666666667,1050136,0.98,1,0.98,0.8,1,1,1,0.0686376054872118,1
"curved",50,15,0.666666666666667,1050137,0.98,0.938775510204082,0.92,0.8,1,1,0.923076923076923,0.0644269323627954,0
"curved",50,15,0.666666666666667,1050138,0.98,0.979591836734694,0.96,0.8,1,1,0.972222222222222,0.0742014231984193,1
"curved",50,15,0.666666666666667,1050139,0.96,0.9375,0.9,0.6,1,0.95,0.928571428571429,0.08222053835983,1
"curved",50,15,0.666666666666667,1050140,0.96,0.729166666666667,0.7,0.6,1,0.80952380952381,0.666666666666667,0.0497016894618004,1
"curved",50,15,0.666666666666667,1050141,0.96,1,0.96,0.6,1,1,1,0.0775653966292499,1
"curved",50,15,0.666666666666667,1050142,0.96,1,0.96,0.6,1,1,1,0.061450804321017,1
"curved",50,15,0.666666666666667,1050143,0.98,0.877551020408163,0.86,0.8,1,1,0.842105263157895,0.120833424543038,1
"curved",50,15,0.666666666666667,1050144,0.96,0.770833333333333,0.74,0.6,1,0.875,0.75,0.10081878192332,0.5
"curved",50,15,0.666666666666667,1050145,0.98,0.918367346938776,0.9,0.8,1,1,0.866666666666667,0.0880300929267697,1
"curved",50,15,0.666666666666667,1050146,0.98,0.979591836734694,0.96,0.8,1,1,0.970588235294118,0.0624218944308612,1
"curved",50,15,0.666666666666667,1050147,0.96,1,0.96,0.6,1,1,1,0.0786478746604075,1
"curved",50,15,0.666666666666667,1050148,0.96,0.770833333333333,0.74,0.6,1,0.714285714285714,0.794117647058823,0.0751251051636704,1
"curved",50,15,0.666666666666667,1050149,0.96,0.958333333333333,0.92,0.6,1,0.944444444444444,0.966666666666667,0.0604140953378391,1
"curved",50,15,0.666666666666667,1050150,0.96,0.729166666666667,0.7,0.6,1,0.777777777777778,0.717948717948718,0.0770151617846191,1
"curved",50,15,0.666666666666667,1050151,0.98,0.959183673469388,0.94,0.8,1,1,0.939393939393939,0.0747887734125249,1
"curved",50,15,0.666666666666667,1050152,0.96,0.958333333333333,0.92,0.6,1,0.928571428571429,0.970588235294118,0.0879790657688089,1
"curved",50,15,0.666666666666667,1050153,0.98,1,0.98,0.8,1,1,1,0.0720266161045706,1
"curved",50,15,0.666666666666667,1050154,0.98,1,0.98,0.8,1,1,1,0.0566036027612854,1
"curved",50,15,0.666666666666667,1050155,0.98,1,0.98,0.8,1,1,1,0.0991068542761178,1
"curved",50,15,0.666666666666667,1050156,0.98,0.836734693877551,0.82,0.8,1,0.9,0.793103448275862,0.066832035465119,1
"curved",50,15,0.666666666666667,1050157,0.98,0.755102040816326,0.74,0.8,1,0.9375,0.666666666666667,0.0783440892071268,1
"curved",50,15,0.666666666666667,1050158,0.96,0.916666666666667,0.88,0.6,1,0.909090909090909,0.918918918918919,0.0824758745259838,1
"curved",50,15,0.666666666666667,1050159,0.96,0.916666666666667,0.88,0.6,1,1,0.904761904761905,0.151644213556081,1
"curved",50,15,0.666666666666667,1050160,0.96,0.729166666666667,0.7,0.6,1,0.8125,0.6875,0.0629172682566304,1
"curved",50,15,0.666666666666667,1050161,0.98,1,0.98,0.8,1,1,1,0.0784162532446161,1
"curved",50,15,0.666666666666667,1050162,0.98,0.979591836734694,0.96,0.8,1,1,0.972972972972973,0.0809451286392846,1
"curved",50,15,0.666666666666667,1050163,0.98,0.959183673469388,0.94,0.8,1,0.952380952380952,0.964285714285714,0.0498225615484965,1
"curved",50,15,0.666666666666667,1050164,0.98,0.857142857142857,0.84,0.8,1,1,0.82051282051282,0.0773516760831353,1
"curved",50,15,0.666666666666667,1050165,0.98,1,0.98,0.8,1,1,1,0.089564655608538,1
"curved",50,15,0.666666666666667,1050166,0.98,0.673469387755102,0.66,0.8,1,0.818181818181818,0.631578947368421,0.0685335891311071,1
"curved",50,15,0.666666666666667,1050167,0.96,1,0.96,0.6,1,1,1,0.0840733046281597,1
"curved",50,15,0.666666666666667,1050168,0.96,0.770833333333333,0.74,0.6,1,1,0.702702702702703,0.084232122248735,1
"curved",50,15,0.666666666666667,1050169,0.96,1,0.96,0.6,1,1,1,0.0811751762060513,1
"curved",50,15,0.666666666666667,1050170,0.96,0.791666666666667,0.76,0.6,1,0.882352941176471,0.741935483870968,0.0527779816777367,1
"curved",50,15,0.666666666666667,1050171,0.96,1,0.96,0.6,1,1,1,0.0993216912885451,1
"curved",50,15,0.666666666666667,1050172,0.96,1,0.96,0.6,1,1,1,0.0916877635906638,1
"curved",50,15,0.666666666666667,1050173,0.96,0.854166666666667,0.82,0.6,1,0.875,0.84375,0.0934835789226404,1
"curved",50,15,0.666666666666667,1050174,0.98,0.979591836734694,0.96,0.8,1,1,0.964285714285714,0.0785277424846242,1
"curved",50,15,0.666666666666667,1050175,0.98,1,0.98,0.8,1,1,1,0.090862948843907,1
"curved",50,15,0.666666666666667,1050176,0.98,1,0.98,0.8,1,1,1,0.0868856793738946,1
"curved",50,15,0.666666666666667,1050177,0.98,0.897959183673469,0.88,0.8,1,0.888888888888889,0.9,0.0971737540283723,1
"curved",50,15,0.666666666666667,1050178,0.98,1,0.98,0.8,1,1,1,0.0966769267352655,1
"curved",50,15,0.666666666666667,1050179,0.96,0.979166666666667,0.94,0.6,1,0.952380952380952,1,0.0546037215468716,1
"curved",50,15,0.666666666666667,1050180,0.98,0.918367346938776,0.9,0.8,1,0.916666666666667,0.918918918918919,0.1002073854261,0.5
"curved",50,15,0.666666666666667,1050181,0.98,0.918367346938776,0.9,0.8,1,0.9375,0.909090909090909,0.0913550330985975,1
"curved",50,15,0.666666666666667,1050182,0.96,0.6875,0.66,0.6,1,0.6,0.710526315789474,0.0655831742134962,1
"curved",50,15,0.666666666666667,1050183,0.98,0.918367346938776,0.9,0.8,1,0.928571428571429,0.914285714285714,0.0796915182277586,1
"curved",50,15,0.666666666666667,1050184,0.98,0.918367346938776,0.9,0.8,1,1,0.891891891891892,0.0849079962930585,1
"curved",50,15,0.666666666666667,1050185,0.98,0.979591836734694,0.96,0.8,1,0.933333333333333,1,0.0786293889281163,1
"curved",50,15,0.666666666666667,1050186,0.98,0.857142857142857,0.84,0.8,1,0.933333333333333,0.823529411764706,0.0892444417067557,1
"curved",50,15,0.666666666666667,1050187,0.96,0.833333333333333,0.8,0.6,1,0.875,0.8125,0.0949057383556071,1
"curved",50,15,0.666666666666667,1050188,0.96,1,0.96,0.6,1,1,1,0.0879839334021723,1
"curved",50,15,0.666666666666667,1050189,0.96,1,0.96,0.6,1,1,1,0.0949518442417479,1
"curved",50,15,0.666666666666667,1050190,0.98,0.73469387755102,0.72,0.8,1,0.833333333333333,0.702702702702703,0.0639100010750686,1
"curved",50,15,0.666666666666667,1050191,0.98,1,0.98,0.8,1,1,1,0.0874424000216112,1
"curved",50,15,0.666666666666667,1050192,0.96,0.895833333333333,0.86,0.6,1,1,0.864864864864865,0.0837116084012103,1
"curved",50,15,0.666666666666667,1050193,0.98,0.755102040816326,0.74,0.8,1,0.875,0.696969696969697,0.0916398439641064,0.5
"curved",50,15,0.666666666666667,1050194,0.98,0.795918367346939,0.78,0.8,1,0.666666666666667,0.852941176470588,0.0977918245071959,1
"curved",50,15,0.666666666666667,1050195,0.98,0.959183673469388,0.94,0.8,1,1,0.939393939393939,0.0789221353278563,1
"curved",50,15,0.666666666666667,1050196,0.98,0.959183673469388,0.94,0.8,1,0.9375,0.96969696969697,0.0637136091393924,1
"curved",50,15,0.666666666666667,1050197,0.98,0.755102040816326,0.74,0.8,1,0.9375,0.666666666666667,0.0612082726538228,0.5
"curved",50,15,0.666666666666667,1050198,0.98,1,0.98,0.8,1,1,1,0.0739039397301531,1
"curved",50,15,0.666666666666667,1050199,0.98,0.897959183673469,0.88,0.8,1,0.875,0.909090909090909,0.0680824863143147,1
"curved",50,15,0.666666666666667,1050200,0.96,1,0.96,0.6,1,1,1,0.0638171492769613,0.5
"affine",100,25,0.666666666666667,100001,0.98,1,0.98,0.8,1,1,1,0.0253539675472946,1
"affine",100,25,0.666666666666667,100002,0.98,1,0.98,0.8,1,1,1,0.0295227784459978,1
"affine",100,25,0.666666666666667,100003,0.98,1,0.98,0.8,1,1,1,0.0239921828334223,1
"affine",100,25,0.666666666666667,100004,0.98,0.989795918367347,0.97,0.8,1,1,0.984848484848485,0.0258174540615164,1
"affine",100,25,0.666666666666667,100005,0.98,0.653061224489796,0.64,0.8,1,0.692307692307692,0.638888888888889,0.0329442232770402,1
"affine",100,25,0.666666666666667,100006,0.98,1,0.98,0.8,1,1,1,0.0198184924974578,1
"affine",100,25,0.666666666666667,100007,0.98,1,0.98,0.8,1,1,1,0.0269012752313656,1
"affine",100,25,0.666666666666667,100008,0.98,0.989795918367347,0.97,0.8,1,1,0.985915492957746,0.0283660789704941,1
"affine",100,25,0.666666666666667,100009,0.98,1,0.98,0.8,1,1,1,0.0173401961064348,1
"affine",100,25,0.666666666666667,100010,0.98,0.969387755102041,0.95,0.8,1,1,0.954545454545455,0.0282176183314627,0.5
"affine",100,25,0.666666666666667,100011,0.98,1,0.98,0.8,1,1,1,0.0423468504093463,1
"affine",100,25,0.666666666666667,100012,0.98,0.989795918367347,0.97,0.8,1,1,0.986486486486487,0.0349387656230399,1
"affine",100,25,0.666666666666667,100013,0.98,1,0.98,0.8,1,1,1,0.0253559524140811,1
"affine",100,25,0.666666666666667,100014,0.98,0.969387755102041,0.95,0.8,1,1,0.961038961038961,0.0372537728945808,1
"affine",100,25,0.666666666666667,100015,0.98,0.969387755102041,0.95,0.8,1,1,0.951612903225806,0.026056242867294,1
"affine",100,25,0.666666666666667,100016,0.98,1,0.98,0.8,1,1,1,0.0321499724832784,1
"affine",100,25,0.666666666666667,100017,0.98,0.979591836734694,0.96,0.8,1,1,0.971428571428571,0.0326137515693884,1
"affine",100,25,0.666666666666667,100018,0.98,1,0.98,0.8,1,1,1,0.0343717257920805,0.5
"affine",100,25,0.666666666666667,100019,0.98,1,0.98,0.8,1,1,1,0.0391413589285189,1
"affine",100,25,0.666666666666667,100020,0.99,0.98989898989899,0.98,0.9,1,1,0.986111111111111,0.0402741851946889,1
"affine",100,25,0.666666666666667,100021,0.98,0.979591836734694,0.96,0.8,1,0.96551724137931,0.985507246376812,0.0338108668622646,1
"affine",100,25,0.666666666666667,100022,0.98,0.979591836734694,0.96,0.8,1,0.96875,0.984848484848485,0.031029423701453,1
"affine",100,25,0.666666666666667,100023,0.98,1,0.98,0.8,1,1,1,0.0242110398142215,1
"affine",100,25,0.666666666666667,100024,0.97,1,0.97,0.7,1,1,1,0.0192372252707754,0.5
"affine",100,25,0.666666666666667,100025,0.98,0.948979591836735,0.93,0.8,1,1,0.926470588235294,0.028706773403098,1
"affine",100,25,0.666666666666667,100026,0.98,1,0.98,0.8,1,1,1,0.0333737681697317,1
"affine",100,25,0.666666666666667,100027,0.98,1,0.98,0.8,1,1,1,0.041044695692512,1
"affine",100,25,0.666666666666667,100028,0.98,1,0.98,0.8,1,1,1,0.0271324311654503,1
"affine",100,25,0.666666666666667,100029,0.98,1,0.98,0.8,1,1,1,0.0376032897216658,1
"affine",100,25,0.666666666666667,100030,0.99,0.98989898989899,0.98,0.9,1,1,0.985507246376812,0.0323191660139528,1
"affine",100,25,0.666666666666667,100031,0.98,1,0.98,0.8,1,1,1,0.0353987905825347,1
"affine",100,25,0.666666666666667,100032,0.98,1,0.98,0.8,1,1,1,0.0441599288340221,1
"affine",100,25,0.666666666666667,100033,0.99,1,0.99,0.9,1,1,1,0.0303746808057457,1
"affine",100,25,0.666666666666667,100034,0.98,0.989795918367347,0.97,0.8,1,1,0.985074626865672,0.0338448484261866,1
"affine",100,25,0.666666666666667,100035,0.98,1,0.98,0.8,1,1,1,0.0340421078515458,1
"affine",100,25,0.666666666666667,100036,0.97,1,0.97,0.7,1,1,1,0.0303679809347565,1
"affine",100,25,0.666666666666667,100037,0.98,1,0.98,0.8,1,1,1,0.0270180784421587,1
"affine",100,25,0.666666666666667,100038,0.98,1,0.98,0.8,1,1,1,0.0392298513653034,1
"affine",100,25,0.666666666666667,100039,0.98,1,0.98,0.8,1,1,1,0.0223354831542784,1
"affine",100,25,0.666666666666667,100040,0.99,0.98989898989899,0.98,0.9,1,0.975609756097561,1,0.0188404015418895,1
"affine",100,25,0.666666666666667,100041,0.98,1,0.98,0.8,1,1,1,0.0376363275489669,1
"affine",100,25,0.666666666666667,100042,0.98,1,0.98,0.8,1,1,1,0.0250191401839553,1
"affine",100,25,0.666666666666667,100043,0.98,1,0.98,0.8,1,1,1,0.0381320783646874,1
"affine",100,25,0.666666666666667,100044,0.98,1,0.98,0.8,1,1,1,0.0320895115924604,1
"affine",100,25,0.666666666666667,100045,0.98,1,0.98,0.8,1,1,1,0.0323148004816903,1
"affine",100,25,0.666666666666667,100046,0.98,0.989795918367347,0.97,0.8,1,1,0.984375,0.0277166703364972,1
"affine",100,25,0.666666666666667,100047,0.98,0.979591836734694,0.96,0.8,1,1,0.971830985915493,0.050637663505569,1
"affine",100,25,0.666666666666667,100048,0.99,1,0.99,0.9,1,1,1,0.0287400507601373,1
"affine",100,25,0.666666666666667,100049,0.98,0.86734693877551,0.85,0.8,1,0.96,0.835616438356164,0.026854168228995,1
"affine",100,25,0.666666666666667,100050,0.98,0.948979591836735,0.93,0.8,1,1,0.928571428571429,0.037458327442355,1
